Date/Time,Mean CO2 (ppm),Mean CH4 (ppm),Mean N2O (ppm),Mean NH3 (ppm),Mean H2O (percent),Cav. Pressure (kPa),Cav. Temperature (K),Water Content (fraction),Chmbr. Temperature (K),Chmbr. Pressure (kPa),Flux CO2 (L) (umol/m^2/s),Flux CO2 (E) (umol/m^2/s),Flux CH4 (L) (nmol/m^2/s),Flux CH4 (E) (nmol/m^2/s),Flux N2O (L) (nmol/m^2/s),Flux N2O (E) (nmol/m^2/s),Flux NH3 (L) (umol/m^2/s),Flux NH3 (E) (umol/m^2/s),Soil VWC (%),Soil Temperature (degC),Температура воздуха,Отн. влажность,Точка росы,Атмосферное давление,Скорость ветра,Направление ветра,Приходящая солнечная радиация,Влагосодержание почвы,Электропроводность почвы,Температура почвы
2023-02-19 13:58:15,468.98737925,2.05667072,0.22909239,3.90258509,0.85332582,18.66521644,318.14913182,0.00768367,284.75563959,99.849457,1.83824926,4.10675489,0.00160428,0.001571,-0.18368733,-7.78101369,0.00355711,0.00361622,2151.570068,9.9,7.53,67.91,2.0,733.55,1.24,Восток,185.39,42.93,0.29,0.58
2023-02-19 14:52:14,711.48881618,2.06288229,0.25651602,3.59359843,0.88933762,18.66511006,318.15051967,0.00773828,283.45737008,99.903862,11.96997008,27.73730363,0.26269549,0.75181836,0.78221808,2.03901567,0.00448602,0.00448302,2092.689941,6.8,7.39,68.48,1.97,733.76,1.43,Восток,173.43,41.81,0.29,0.77
2023-02-19 16:00:27,444.3734279,2.04900708,0.22761081,3.30422827,0.82096077,18.66515012,318.14996545,0.00755519,282.5443586,99.945877,0.75959774,1.5221865,-0.03777385,-2.5055455,-0.37963828,-0.79010517,0.00064302,0.00084727,2081.25,15.9,7.13,69.52,1.93,733.67,1.73,Восток,79.68,40.43,0.28,1.01
2023-02-19 16:55:02,504.65394432,2.09551945,0.24726066,3.45184456,0.77090633,18.66517619,318.14990986,0.00727892,280.46068286,100.02356,3.84960165,6.17909005,0.01375651,0.01375048,0.43095044,1.02734387,-0.00056448,-0.00056344,2092.72998,6.0,6.48,71.27,1.66,733.89,1.65,юго-восток,7.11,38.73,0.27,1.24
2023-02-19 17:08:55,511.19264406,2.11835607,0.24796991,3.38145086,0.77476687,18.66517651,318.14993042,0.00726672,279.99597159,99.994812,3.51165765,7.29124288,0.04493195,0.04489009,0.386605,1.40212169,-0.00107565,-0.00621102,2134.159912,5.8,6.48,71.27,1.66,733.89,1.65,юго-восток,7.11,38.73,0.27,1.24
2023-02-19 18:03:47,484.89328826,2.23497626,0.25266939,2.92811191,0.66749062,18.6652132,318.14979882,0.00674653,276.30466191,100.035545,0.31344724,2.283184,-0.4398046,-0.43935942,0.31401697,1.74318328,-0.0056925,-0.01801185,-0.0,-0.0,6.61,67.51,1.02,734.25,1.21,юго-восток,0.0,35.63,0.26,1.37
2023-02-19 18:57:58,466.81143666,2.3259762,0.25416339,2.82645099,0.63700978,18.66523833,318.14980889,0.00637078,275.32545536,99.997238,1.26697464,2.38425554,-0.07455884,-0.07445399,0.22336556,0.22460074,0.00346141,0.00515622,2139.929932,2.4,6.98,65.93,1.05,734.32,2.05,Юг,0.0,35.16,0.26,1.36
2023-02-19 19:52:25,532.7109796,2.16999396,0.25398552,2.5824404,0.62344468,18.6652084,318.14981969,0.00623419,274.15008125,100.078972,3.69039126,7.47109803,0.11877198,0.11998582,0.13401613,0.13360979,-0.00737504,-0.00910165,2087.969971,0.5,6.23,69.28,1.02,733.92,2.42,Юг,0.0,34.83,0.25,1.3
2023-02-19 21:00:05,479.34167578,4.23881127,0.25457859,2.11883294,0.5550213,18.66524533,318.14979018,0.00554385,273.04266162,99.914734,0.52563328,1.70509724,2.24887969,2.24415925,0.21897742,0.36765124,-0.00169268,-0.0016894,2076.449951,10.9,6.72,63.37,0.23,732.91,1.68,юго-запад,0.0,34.48,0.25,1.21
2023-02-19 21:55:29,506.98477999,2.64120431,0.26149028,2.43552365,0.61563999,18.66512863,318.14990543,0.00607014,273.98037317,99.027893,2.66352738,4.34878403,0.43349684,0.43304583,0.34217209,0.43619768,-0.00216319,-0.00215901,2084.280029,1.1,4.38,75.49,0.43,732.5,1.41,Восток,0.0,34.23,0.25,1.14
2023-02-19 22:08:41,499.10763672,2.76768828,0.25748417,2.42424099,0.61550125,18.66521774,318.14994783,0.00614656,274.27268264,99.995766,2.37786048,5.0055503,0.10961783,0.10957003,0.42493539,0.42782371,0.00150431,0.0015031,2127.189941,1.0,4.38,75.49,0.43,732.5,1.41,Восток,0.0,34.23,0.25,1.14
2023-02-19 23:03:21,470.24115986,2.87415318,0.25838759,2.18474233,0.60304063,18.66514962,318.14986026,0.006028,273.14413476,99.849625,0.47286998,0.93744369,0.58711343,0.58720577,0.03376934,0.03370049,0.00285186,0.00285146,-0.0,-0.0,5.13,72.16,0.51,732.49,1.69,Восток,0.0,34.05,0.24,1.09
2023-02-19 23:57:17,509.98945554,5.62659346,0.25334979,2.18768269,0.62294116,18.66522743,318.14994008,0.00623065,274.61255812,99.733643,1.57017959,2.76888633,18.77503699,18.76133102,0.28324681,0.28425486,-0.00125356,-0.36617714,2137.080078,1.2,4.41,73.02,-0.03,732.47,0.46,юго-запад,0.0,33.91,0.24,1.05
2023-02-19 23:57:17,509.98945554,5.62659346,0.25334979,2.18768269,0.62294116,18.66522743,318.14994008,0.00623065,274.61255812,99.733643,1.57017959,2.76888633,18.77503699,18.76133102,0.28324681,0.28425486,-0.00125356,-0.36617714,2137.080078,1.2,4.41,73.02,-0.03,732.47,0.46,юго-запад,0.0,33.91,0.24,1.05
2023-02-20 00:51:39,502.2312924,2.80168696,0.24788395,2.17060023,0.61823557,18.66517739,318.14991805,0.00632736,274.23764602,99.822937,2.61249836,4.67025945,2.81531898,2.81897737,0.16323224,3.88658627,-0.00482878,-0.00481939,2085.649902,0.5,3.3,79.35,0.07,732.6,0.93,юго-запад,0.0,33.79,0.24,1.02
2023-02-20 00:51:39,502.2312924,2.80168696,0.24788395,2.17060023,0.61823557,18.66517739,318.14991805,0.00632736,274.23764602,99.822937,2.61249836,4.67025945,2.81531898,2.81897737,0.16323224,3.88658627,-0.00482878,-0.00481939,2085.649902,0.5,3.3,79.35,0.07,732.6,0.93,юго-запад,0.0,33.79,0.24,1.02
2023-02-20 02:00:02,500.842509,6.5506859,0.23812775,2.13821112,0.62396783,18.66515136,318.1499094,0.00625403,274.69519451,99.879387,0.63155072,1.16819585,-0.32006665,-58.98567013,-0.03059632,-0.03054864,-0.00615989,-0.00617244,2073.350098,10.7,2.59,83.18,0.02,732.62,0.98,Юг,0.0,33.63,0.24,0.96
2023-02-20 02:00:02,500.842509,6.5506859,0.23812775,2.13821112,0.62396783,18.66515136,318.1499094,0.00625403,274.69519451,99.879387,0.63155072,1.16819585,-0.32006665,-58.98567013,-0.03059632,-0.03054864,-0.00615989,-0.00617244,2073.350098,10.7,2.59,83.18,0.02,732.62,0.98,Юг,0.0,33.63,0.24,0.96
2023-02-20 02:54:35,531.20986466,6.09350566,0.24698516,2.20033829,0.57584008,18.66513948,318.14992692,0.00576881,273.40837275,99.218147,2.12858965,3.06083138,2.37219781,2.37392172,0.59441293,0.90972779,0.00052369,0.03351872,2081.399902,0.4,2.97,82.87,0.34,732.9,1.23,Юг,0.0,33.43,0.24,0.88
2023-02-20 02:54:35,531.20986466,6.09350566,0.24698516,2.20033829,0.57584008,18.66513948,318.14992692,0.00576881,273.40837275,99.218147,2.12858965,3.06083138,2.37219781,2.37392172,0.59441293,0.90972779,0.00052369,0.03351872,2081.399902,0.4,2.97,82.87,0.34,732.9,1.23,Юг,0.0,33.43,0.24,0.88
2023-02-20 03:08:34,539.35797235,6.47272817,0.24847622,2.04964922,0.56399335,18.66528497,318.14992595,0.00567231,273.6587595,99.982887,1.8620038,4.21133668,-4.54340866,-4.54706935,0.44560022,1.92340479,-0.0041075,-0.04415686,2121.48999,0.2,2.97,82.87,0.34,732.9,1.23,Юг,0.0,33.43,0.24,0.88
2023-02-20 03:08:34,539.35797235,6.47272817,0.24847622,2.04964922,0.56399335,18.66528497,318.14992595,0.00567231,273.6587595,99.982887,1.8620038,4.21133668,-4.54340866,-4.54706935,0.44560022,1.92340479,-0.0041075,-0.04415686,2121.48999,0.2,2.97,82.87,0.34,732.9,1.23,Юг,0.0,33.43,0.24,0.88
2023-02-20 04:03:10,489.16448292,3.74586947,0.25842783,1.88849509,0.55069967,18.66524697,318.14987216,0.0057906,272.93285322,99.9533,0.67347097,1.33726446,0.04132362,17.46811272,0.14043602,0.14004081,-0.00302097,-0.34979246,-0.0,-0.0,3.05,80.71,0.05,733.28,1.62,Юг,0.0,33.2,0.24,0.82
2023-02-20 04:03:10,489.16448292,3.74586947,0.25842783,1.88849509,0.55069967,18.66524697,318.14987216,0.0057906,272.93285322,99.9533,0.67347097,1.33726446,0.04132362,17.46811272,0.14043602,0.14004081,-0.00302097,-0.34979246,-0.0,-0.0,3.05,80.71,0.05,733.28,1.62,Юг,0.0,33.2,0.24,0.82
2023-02-20 04:57:03,520.50111029,3.76380067,0.25963625,1.83548025,0.53265743,18.66517912,318.14986405,0.00540883,272.63060241,99.886421,1.98892785,3.30954966,2.00725196,2.00570202,0.49900452,0.50514561,-0.0005146,-0.00051313,2132.649902,0.0,2.41,83.58,-0.08,733.89,0.38,юго-запад,0.0,32.93,0.23,0.78
2023-02-20 04:57:03,520.50111029,3.76380067,0.25963625,1.83548025,0.53265743,18.66517912,318.14986405,0.00540883,272.63060241,99.886421,1.98892785,3.30954966,2.00725196,2.00570202,0.49900452,0.50514561,-0.0005146,-0.00051313,2132.649902,0.0,2.41,83.58,-0.08,733.89,0.38,юго-запад,0.0,32.93,0.23,0.78
2023-02-20 05:52:05,527.90227463,4.44427501,0.26074868,1.63498052,0.46886766,18.66516646,318.14998147,0.00476389,270.75479704,100.07299,2.00613725,3.68154042,-3.20213061,-3.19400992,0.10250335,-0.00234858,-0.00366983,-0.02432495,2073.439941,0.0,2.8,81.36,-0.07,734.73,1.19,Запад,1.69,32.63,0.23,0.75
2023-02-20 05:52:05,527.90227463,4.44427501,0.26074868,1.63498052,0.46886766,18.66516646,318.14998147,0.00476389,270.75479704,100.07299,2.00613725,3.68154042,-3.20213061,-3.19400992,0.10250335,-0.00234858,-0.00366983,-0.02432495,2073.439941,0.0,2.8,81.36,-0.07,734.73,1.19,Запад,1.69,32.63,0.23,0.75
2023-02-20 07:00:32,477.67170739,4.27583514,0.25448034,1.71601827,0.54706518,18.66517286,318.14997533,0.00524563,272.68772274,100.220734,0.71086204,1.64080196,-4.37857306,-4.37252152,-0.00860904,0.07300692,0.00025056,0.00033196,2074.330078,9.0,2.61,84.35,0.24,735.51,1.0,юго-запад,86.27,32.46,0.23,0.72
2023-02-20 07:00:32,477.67170739,4.27583514,0.25448034,1.71601827,0.54706518,18.66517286,318.14997533,0.00524563,272.68772274,100.220734,0.71086204,1.64080196,-4.37857306,-4.37252152,-0.00860904,0.07300692,0.00025056,0.00033196,2074.330078,9.0,2.61,84.35,0.24,735.51,1.0,юго-запад,86.27,32.46,0.23,0.72
2023-02-20 07:54:31,489.61550545,3.19985013,0.23391494,2.47910067,0.70051969,18.66511783,318.15026553,0.00687371,276.92041336,101.571167,1.6589396,2.92855171,-0.18806689,-0.18765206,0.07454153,0.07436513,-0.00769849,-0.00775913,2079.389893,1.9,3.74,79.19,0.46,735.48,0.8,юго-запад,195.33,33.04,0.23,0.71
2023-02-20 07:54:31,489.61550545,3.19985013,0.23391494,2.47910067,0.70051969,18.66511783,318.15026553,0.00687371,276.92041336,101.571167,1.6589396,2.92855171,-0.18806689,-0.18765206,0.07454153,0.07436513,-0.00769849,-0.00775913,2079.389893,1.9,3.74,79.19,0.46,735.48,0.8,юго-запад,195.33,33.04,0.23,0.71
2023-02-20 08:07:54,487.84138457,3.06868686,0.23945709,2.3257142,0.69279105,18.66498461,318.15092158,0.00668203,277.76101739,100.235268,1.71125916,3.74753097,-1.43485302,-1.43420432,0.12377852,1.21696686,-0.0002736,-0.00027323,2120.370117,2.1,3.74,79.19,0.46,735.48,0.8,юго-запад,195.33,33.04,0.23,0.71
2023-02-20 08:07:54,487.84138457,3.06868686,0.23945709,2.3257142,0.69279105,18.66498461,318.15092158,0.00668203,277.76101739,100.235268,1.71125916,3.74753097,-1.43485302,-1.43420432,0.12377852,1.21696686,-0.0002736,-0.00027323,2120.370117,2.1,3.74,79.19,0.46,735.48,0.8,юго-запад,195.33,33.04,0.23,0.71
2023-02-20 09:03:25,474.21527231,3.28265971,0.22730461,2.87281425,0.86268635,18.66518313,318.15456645,0.00839876,279.7128806,100.172379,0.93087764,1.77318307,-0.19849137,-0.19887245,0.17038562,1.25142513,0.00557669,0.00557594,-0.0,-0.0,6.68,68.53,1.3,734.46,1.56,Юг,446.63,34.09,0.24,0.72
2023-02-20 09:03:25,474.21527231,3.28265971,0.22730461,2.87281425,0.86268635,18.66518313,318.15456645,0.00839876,279.7128806,100.172379,0.93087764,1.77318307,-0.19849137,-0.19887245,0.17038562,1.25142513,0.00557669,0.00557594,-0.0,-0.0,6.68,68.53,1.3,734.46,1.56,Юг,446.63,34.09,0.24,0.72
2023-02-20 09:57:38,499.48586307,2.94633365,0.22617864,4.20644379,0.93445977,18.66531893,318.17516401,0.00924775,282.80671902,99.927261,2.31524348,4.83267662,-0.11339368,-0.11329433,0.50834167,0.70293412,0.00023792,0.38293156,2135.209961,7.7,7.79,65.22,1.67,733.02,2.0,Восток,529.94,34.23,0.25,1.15
2023-02-20 09:57:38,499.48586307,2.94633365,0.22617864,4.20644379,0.93445977,18.66531893,318.17516401,0.00924775,282.80671902,99.927261,2.31524348,4.83267662,-0.11339368,-0.11329433,0.50834167,0.70293412,0.00023792,0.38293156,2135.209961,7.7,7.79,65.22,1.67,733.02,2.0,Восток,529.94,34.23,0.25,1.15
2023-02-20 10:51:29,699.11823334,2.53948643,0.20898847,5.76916399,1.05796691,18.66521968,319.10336354,0.00842817,289.78509783,100.025177,11.29669353,26.56196623,-0.01702104,0.68397613,2.35053111,2.62207097,0.02576367,0.0746388,2080.560059,7.6,8.89,62.67,2.16,731.62,2.46,северо-восток,616.27,34.06,0.26,2.11
2023-02-20 10:51:29,699.11823334,2.53948643,0.20898847,5.76916399,1.05796691,18.66521968,319.10336354,0.00842817,289.78509783,100.025177,11.29669353,26.56196623,-0.01702104,0.68397613,2.35053111,2.62207097,0.02576367,0.0746388,2080.560059,7.6,8.89,62.67,2.16,731.62,2.46,северо-восток,616.27,34.06,0.26,2.11
2023-02-20 12:00:13,462.60366058,2.41302606,0.22748479,7.46101895,0.97999508,18.66509053,318.12563838,0.00787376,291.38823651,99.55722,1.09490928,2.65781423,-1.15422184,-1.15190654,-1.69967593,-1.69977583,0.11912994,0.11975225,2080.330078,17.799999,10.55,60.08,3.14,730.34,2.69,северо-восток,546.81,33.82,0.26,3.23
2023-02-20 12:00:13,462.60366058,2.41302606,0.22748479,7.46101895,0.97999508,18.66509053,318.12563838,0.00787376,291.38823651,99.55722,1.09490928,2.65781423,-1.15422184,-1.15190654,-1.69967593,-1.69977583,0.11912994,0.11975225,2080.330078,17.799999,10.55,60.08,3.14,730.34,2.69,северо-восток,546.81,33.82,0.26,3.23
2023-02-20 12:54:49,614.94265964,2.1614617,0.24493788,8.04153489,1.09149047,18.66512415,318.14907911,0.00867661,292.17626435,102.372383,7.80685979,20.7678857,-0.01702996,3.22238016,0.80948012,2.10841488,0.00748967,0.12711366,2071.0,13.0,11.28,58.04,3.33,728.96,2.54,Восток,571.88,33.61,0.27,4.24
2023-02-20 12:54:49,614.94265964,2.1614617,0.24493788,8.04153489,1.09149047,18.66512415,318.14907911,0.00867661,292.17626435,102.372383,7.80685979,20.7678857,-0.01702996,3.22238016,0.80948012,2.10841488,0.00748967,0.12711366,2071.0,13.0,11.28,58.04,3.33,728.96,2.54,Восток,571.88,33.61,0.27,4.24
2023-02-20 13:08:10,596.19764472,2.17587376,0.20608797,8.11561759,1.42004956,18.66517416,318.14931967,0.01246835,291.40246194,99.527206,5.28629545,21.51443294,-0.02572253,-0.2571657,-0.39910142,-0.39922952,-0.01057568,-0.01056477,2106.659912,14.8,11.28,58.04,3.33,728.96,2.54,Восток,571.88,33.61,0.27,4.24
2023-02-20 13:08:10,596.19764472,2.17587376,0.20608797,8.11561759,1.42004956,18.66517416,318.14931967,0.01246835,291.40246194,99.527206,5.28629545,21.51443294,-0.02572253,-0.2571657,-0.39910142,-0.39922952,-0.01057568,-0.01056477,2106.659912,14.8,11.28,58.04,3.33,728.96,2.54,Восток,571.88,33.61,0.27,4.24
2023-02-20 14:02:46,472.87093187,2.18668315,0.20741392,6.69220734,1.08858274,18.6651913,318.14950686,0.00880555,287.91479388,99.231232,1.80416712,4.04122417,-0.17120346,-25.70572133,-0.52070475,-2.08779155,0.01715899,0.18085301,-0.0,-0.0,11.54,59.25,3.87,727.84,2.15,Восток,491.58,33.42,0.28,5.13
2023-02-20 14:02:46,472.87093187,2.18668315,0.20741392,6.69220734,1.08858274,18.6651913,318.14950686,0.00880555,287.91479388,99.231232,1.80416712,4.04122417,-0.17120346,-25.70572133,-0.52070475,-2.08779155,0.01715899,0.18085301,-0.0,-0.0,11.54,59.25,3.87,727.84,2.15,Восток,491.58,33.42,0.28,5.13
2023-02-22 15:08:51,457.05651538,2.35955638,0.2363965,4.93883862,0.87899563,18.66701887,318.15075624,0.00703197,281.04140361,99.630081,4.9855363,64.90180042,-84.30583267,-84.37969605,-9.59618491,-9.58483575,0.38873107,1.0702787,2192.389893,7.5,6.27,74.04,1.99,731.45,1.12,юго-запад,13.49,31.72,0.25,4.28
2023-02-22 15:51:28,462.59920915,2.03729068,0.23040151,4.57999241,0.84035643,18.66513273,318.15185026,0.00834124,278.47167112,98.668556,1.93039608,2.98090913,0.11522946,0.18098067,0.27021501,0.10568972,0.02534797,0.02536562,2046.780029,6.7,4.92,82.8,2.22,732.3,1.58,северо-запад,3.09,31.75,0.25,4.25
2023-02-22 16:05:23,439.24060763,2.04644148,0.22945832,4.86800323,0.84531978,18.66520607,318.1531777,0.00859283,278.31919298,99.625252,0.5614731,1.15063333,0.07915545,0.07912687,-0.10473956,-0.10476946,-0.02736602,-0.02739223,-0.0,-0.0,4.92,82.8,2.22,732.3,1.58,северо-запад,3.09,31.75,0.25,4.25
2023-02-22 16:59:38,555.11535952,2.20567265,0.24288096,4.10013138,0.829124,18.66521728,318.14983178,0.00861523,278.61280714,99.6968,5.3797849,10.81829489,-0.37553409,-0.37829444,0.62248523,2.47584272,-0.00203181,-0.22650509,2104.370117,5.1,3.9,90.6,2.52,732.47,1.8,юго-запад,2.3,31.85,0.25,4.22
2023-02-22 17:53:53,449.03511674,2.06468869,0.22780454,3.88922613,0.81398961,18.66510757,318.1498825,0.00815784,277.8772894,99.238525,0.95118124,2.06235766,-0.05261122,-0.05251527,0.00261929,0.00261676,-0.00697552,-0.03638224,2125.310059,4.7,3.57,93.51,2.62,733.42,0.41,Юг,0.0,32.2,0.26,4.08
2023-02-22 18:07:36,450.00876315,2.04186762,0.23207504,3.73323684,0.79946552,18.66511787,318.14984092,0.00798519,277.75079042,99.845253,1.01729775,2.11306722,0.08885375,-7.53006365,0.31759678,0.3176911,0.00107176,0.00107096,2060.23999,4.7,3.57,93.51,2.62,733.42,0.41,Юг,0.0,32.2,0.26,4.08
2023-02-22 19:02:03,461.87819083,2.10829526,0.23473833,3.4915497,0.78754498,18.6651448,318.14990525,0.00785116,277.71773129,99.990738,1.45997466,3.03968371,-0.02352424,-0.12595142,0.2122752,0.54738825,-0.00307767,-0.00308267,2086.889893,11.8,3.25,95.76,2.63,734.02,0.93,Запад,0.0,32.43,0.26,3.98
2023-02-22 19:56:14,465.42791396,2.18560169,0.2378087,3.71082207,0.76048167,18.66511927,318.14988161,0.00744189,276.83775955,99.059013,1.70140908,2.48456479,0.01733598,1.88197108,0.2955435,0.31794034,0.00463315,0.0046327,2091.909912,4.0,2.78,98.62,2.59,734.45,1.22,юго-запад,0.0,33.38,0.27,3.86
2023-02-22 20:50:40,455.44696789,2.16702614,0.23513884,3.18569582,0.75277098,18.66520601,318.14991701,0.00755042,276.80913449,98.982391,1.42644479,2.02048285,-0.19922104,-0.19924127,0.26392147,0.31654777,-0.00341552,-0.00341691,2061.429932,5.1,2.34,98.73,2.17,734.83,1.19,юго-запад,0.0,34.41,0.28,3.76
2023-02-22 21:05:08,440.96553748,2.15089048,0.23409955,3.24225444,0.7509347,18.66518327,318.14992155,0.00766825,276.65168523,99.920326,0.46898915,1.15927714,0.20387792,0.20363649,0.06582779,0.0656761,-0.00431307,-0.00431163,-0.0,-0.0,2.34,98.73,2.17,734.83,1.19,юго-запад,0.0,34.41,0.28,3.76
2023-02-22 21:59:24,507.06794972,2.28136395,0.25179829,3.05110036,0.72767322,18.66514344,318.14994334,0.00739776,276.44339567,100.089325,3.39636962,7.67197378,1.95351553,1.95808153,0.43652809,2.36124116,0.00251197,0.0025098,2111.370117,3.4,1.69,96.76,1.24,734.89,0.24,Запад,0.0,34.55,0.27,3.68
2023-02-22 22:53:37,448.07020508,2.05321135,0.24243086,2.77045443,0.69879468,18.66512851,318.14990203,0.0071638,275.30957968,99.247269,0.84000012,1.7493192,0.04103706,0.23810827,0.06009818,2.59901179,-0.00564195,-0.03222078,2183.100098,3.1,1.23,96.53,0.73,734.99,0.77,Юг,0.0,34.42,0.27,3.56
2023-02-22 23:07:29,447.83964392,2.06078828,0.24797794,2.643542,0.69352075,18.66512882,318.14987861,0.00707971,275.55980873,100.138763,0.98021387,1.90076318,0.32985262,0.33001946,0.33874238,0.80019713,0.00039077,0.00039047,2098.919922,2.9,1.23,96.53,0.73,734.99,0.77,Юг,0.0,34.42,0.27,3.56
2023-02-23 00:01:18,454.92279605,2.15911305,0.24333807,2.57821756,0.68566935,18.66521388,318.14989833,0.00693066,275.34718795,100.185005,1.08164494,1.80597045,0.41424795,0.41442409,0.28326884,0.28145719,-0.00052758,-0.00052782,2115.01001,10.7,0.61,96.05,0.06,734.96,0.18,юго-восток,0.0,34.56,0.27,3.45
2023-02-23 00:55:49,461.9927804,2.13828388,0.2495025,2.70014171,0.65946888,18.66512808,318.14996334,0.00654824,274.73634757,99.290192,1.58769992,1.57657558,-0.16491255,-0.1653853,0.43458322,0.4349435,-0.00206563,-0.10042418,2116.199951,2.2,0.39,96.68,-0.08,735.25,0.6,юго-восток,0.0,34.84,0.27,3.31
2023-02-23 01:09:38,464.1295725,2.12405053,0.25040392,2.71109755,0.66651067,18.66520037,318.14994454,0.00673618,274.70801647,100.070511,1.46005529,3.00701528,0.18600354,0.18553771,0.44525872,0.44575361,-0.00767452,-0.00760415,2274.159912,3.3,0.39,96.68,-0.08,735.25,0.6,юго-восток,0.0,34.84,0.27,3.31
2023-02-23 01:50:46,456.05645957,2.06492,0.25559931,2.26856817,0.62842781,18.66517499,318.14993637,0.00644054,274.17289435,99.238106,1.18685523,2.02166944,-0.01145656,-0.077958,0.11255032,0.11243024,-0.00046674,-2.14542511,2074.72998,3.2,-0.35,98.88,-0.5,735.5,0.99,Восток,0.21,35.63,0.28,3.1
2023-02-23 02:04:35,439.12368462,2.07346009,0.25130735,2.25250687,0.62213397,18.66522737,318.14990511,0.00630493,273.90522192,100.016541,0.4034033,0.73474393,0.01168602,0.0,0.07860464,1.20965682,-0.00063553,-0.00063373,-0.0,-0.0,-0.35,98.88,-0.5,735.5,0.99,Восток,0.21,35.63,0.28,3.1
2023-02-23 02:58:18,473.77521081,2.07187025,0.25612004,2.19434734,0.61136803,18.66518802,318.14994579,0.006231,273.71850335,100.190628,2.20447307,3.47426124,-0.02510154,-0.2229341,0.44168821,0.44846539,-0.00196211,-0.83880327,2132.159912,1.2,-0.74,99.27,-0.84,735.67,0.67,Юг,0.01,35.86,0.28,2.87
2023-02-23 03:52:33,444.34119486,2.0987718,0.25269341,2.070027,0.6053704,18.66519586,318.14996406,0.00606425,273.08014531,99.396782,0.77703642,1.07516926,-0.09218631,-0.09203964,0.1774261,0.1772418,-0.00064951,0.03064778,2191.22998,0.8,-0.91,99.34,-0.99,736.07,0.0,Юг,0.0,35.67,0.28,2.69
2023-02-23 04:07:02,446.78119682,2.07994621,0.25621968,2.00856338,0.5999986,18.66524996,318.1499594,0.00603103,273.35152216,100.296837,0.89721419,1.77911545,-0.01392711,-0.01947707,0.5405046,1.16223751,-0.00153175,-0.00152882,2106.629883,0.7,-0.91,99.34,-0.99,736.07,0.0,Юг,0.0,35.67,0.28,2.69
2023-02-23 05:01:37,448.6218924,2.08787138,0.25330409,1.91783303,0.58434197,18.66527942,318.1498614,0.00592194,273.21006572,100.410583,0.68622559,1.29969391,-0.08593736,-0.08735942,-0.05270762,-2.55236691,-0.00897485,-0.00900288,2132.919922,8.9,-1.38,99.45,-1.46,736.51,0.0,юго-восток,0.06,35.45,0.27,2.55
2023-02-23 05:55:36,460.50498183,2.46416964,0.25899405,2.02690352,0.56651152,18.66506725,318.14994588,0.00560209,272.51093613,99.549782,1.51767249,1.90465881,-0.18614007,-0.08789539,0.46704669,0.46831158,0.00155065,0.15981892,2132.51001,0.4,-1.42,99.49,-1.49,736.68,0.0,юго-запад,0.69,35.13,0.27,2.45
2023-02-23 06:09:36,462.31095438,2.32814835,0.25873329,1.95989429,0.56952228,18.66519117,318.14984262,0.0058957,272.27135325,100.522659,1.37594636,3.02361441,-1.16552832,-1.16435508,0.50407516,2.88530466,-0.00455876,-0.0045637,2301.959961,1.6,-1.42,99.49,-1.49,736.68,0.0,юго-запад,0.69,35.13,0.27,2.45
2023-02-23 06:50:39,465.14195851,2.82415134,0.26200104,1.65228523,0.55635246,18.66510445,318.14993237,0.0056909,272.94736599,99.623222,1.11889613,1.8110982,-1.37715548,-1.37842575,0.14903875,0.14861715,-0.00224472,-0.00772017,2079.199951,2.3,-1.18,99.13,-1.3,737.16,0.0,юго-запад,16.15,34.81,0.27,2.37
2023-02-23 07:04:30,455.11570635,3.10171032,0.25786119,1.73269849,0.56231841,18.66509298,318.14997908,0.00564318,272.59252258,100.172295,0.3984103,0.66458488,-1.65818463,-1.65757927,-0.07261341,-0.07256978,0.00241788,0.02437486,-0.0,-0.0,-1.18,99.13,-1.3,737.16,0.0,юго-запад,16.15,34.81,0.27,2.37
2023-02-23 07:58:15,475.75397523,2.7220838,0.25434255,1.74925028,0.58875989,18.66510167,318.14999069,0.00585104,273.3022934,100.470482,1.90595323,2.62445757,-1.58450922,-1.59980622,0.1621573,0.16238544,-0.0003148,-0.00031404,2156.199951,0.9,-0.78,98.67,-0.96,737.63,0.41,юго-запад,40.36,34.58,0.26,2.33
2023-02-23 08:53:01,458.07370418,2.28746588,0.2548442,1.7685344,0.60125779,18.66529973,318.1500556,0.00598738,273.22008074,100.260689,1.1143325,2.06244406,0.66588103,0.66532529,0.20479639,0.49047741,-0.0015501,-0.00154868,2188.01001,1.3,-0.72,92.83,-1.75,737.78,1.61,юго-запад,58.33,34.76,0.26,2.29
2023-02-23 09:06:48,461.9220218,2.43561069,0.25787664,1.74075146,0.59711595,18.66516563,318.15007101,0.00596612,273.71218493,100.53463,1.17932286,1.88829481,0.29955029,0.29893153,0.36061164,0.62191896,-0.00623645,-0.01264485,2097.399902,1.0,-0.72,92.83,-1.75,737.78,1.61,юго-запад,58.33,34.76,0.26,2.29
2023-02-23 10:01:10,452.65893907,2.36815213,0.24961359,1.74976634,0.64351515,18.66511299,318.15013328,0.00630948,275.58594472,100.616936,0.77273282,1.50973473,0.04965121,0.04957051,-0.31238671,-0.31270242,-0.00109741,-0.00109641,2132.27002,11.6,-0.69,92.1,-1.81,737.96,1.72,юго-запад,58.33,35.17,0.27,2.28
